TimeStamp[us],power[w],dop,azimuthal[rad],ellipticity[rad]
-1168574070.0,2.447562e-05,1.072272,0.738805,-0.6098416
-1168573734.0,1.413497e-05,0.9907842,0.700001,-0.7481684
-1168573230.0,9.628024e-06,0.992672,0.6629772,-0.745523
-1168572827.0,7.54264e-06,0.9921554,0.6373674,-0.7464435
-1168572389.0,6.368933e-06,0.9905326,0.6229567,-0.7474628
-1168571983.0,5.723305e-06,0.989616,0.6493792,-0.7460215
-1168571580.0,5.087723e-06,0.9880436,0.6645885,-0.7481722
-1168571110.0,4.169772e-06,0.9846544,0.6504191,-0.747568
-1168570707.0,3.471611e-06,0.98408,0.6411158,-0.7489892
-1168570304.0,3.127849e-06,0.9832014,0.6019897,-0.7492276
-1168569868.0,2.713958e-06,0.9801074,0.5881717,-0.7490598
-1168569465.0,2.521456e-06,0.9786392,0.6005641,-0.7488203
-1168569061.0,2.240893e-06,0.9784064,0.6044318,-0.7454548
-1168568592.0,2.027004e-06,0.975326,0.6028529,-0.7446427
-1168568188.0,1.967038e-06,0.9735678,0.6582561,-0.7477381
-1168567785.0,1.928515e-06,0.9728698,0.5833743,-0.7507171
-1168567383.0,1.891291e-06,0.9732474,0.6542673,-0.7577458
-1168566915.0,1.95974e-06,0.9697552,0.6227392,-0.7700915
-1168566447.0,1.998584e-06,0.974365,0.5006089,-0.7721374
-1168566045.0,2.099027e-06,0.973501,0.4762658,-0.7722404
-1168565640.0,2.088441e-06,0.9735792,0.6007285,-0.7723936
-1168565237.0,2.139824e-06,0.9725954,0.5134022,-0.7675001
-1168564768.0,2.106118e-06,0.9722988,0.4254574,-0.7723952
-1168564366.0,2.063608e-06,0.9757376,0.2308356,-0.7726164
-1168563963.0,2.071392e-06,0.9767854,0.2162986,-0.7698146
-1168563560.0,2.0155e-06,0.9767212,0.1978486,-0.7714973
-1168563091.0,2.048237e-06,0.9776736,0.2662324,-0.768389
-1168562689.0,1.878623e-06,0.9748922,0.2770397,-0.767994
-1168562287.0,1.806818e-06,0.9743552,0.3532794,-0.7706234
-1168561817.0,1.591905e-06,0.9679848,0.355973,-0.773017
-1168561415.0,1.542624e-06,0.9650094,0.7437766,-0.7751141
-1168561012.0,1.613979e-06,0.9671904,1.027207,-0.7733327
-1168560612.0,1.549839e-06,0.9664696,1.021582,-0.771192
-1168560144.0,1.584519e-06,0.9685702,0.959362,-0.773472
-1168559743.0,1.532097e-06,0.9647656,1.174627,-0.7719891
-1168559341.0,1.513834e-06,0.9676966,1.272394,-0.7757064
-1168558937.0,1.480208e-06,0.967745,1.250255,-0.774292
-1168558469.0,1.489431e-06,0.9696468,1.089482,-0.7706894
-1168558068.0,1.460626e-06,0.9720598,1.075654,-0.7709067
-1168557733.0,1.352638e-06,0.9675342,1.08199,-0.7694033
-1168557230.0,1.181659e-06,0.9554606,0.925521,-0.769297
-1168556827.0,1.145955e-06,0.9555936,0.8159449,-0.7673716
-1168556357.0,1.14066e-06,0.9540026,0.7804081,-0.7717121
-1168555954.0,1.064026e-06,0.9468156,0.7717623,-0.7620951
-1168555550.0,9.952638e-07,0.9439456,0.703952,-0.7654262
-1168555083.0,9.031616e-07,0.9389796,0.6656723,-0.7684666
-1168554683.0,9.26565e-07,0.9371376,0.9955586,-0.7714638
-1168554281.0,8.721536e-07,0.9241902,0.9356086,-0.7635399
-1168553878.0,8.797042e-07,0.9272132,1.108529,-0.7546711
-1168553409.0,8.125839e-07,0.9193806,1.100532,-0.7548938
-1168553007.0,7.68226e-07,0.921545,1.223595,-0.7449687
-1168552604.0,7.986055e-07,0.9263372,1.131514,-0.7436626
-1168552200.0,8.170584e-07,0.9302336,1.10129,-0.7474562
-1168551731.0,8.039871e-07,0.9258848,1.164709,-0.7500345
-1168551329.0,7.896389e-07,0.9285896,1.138688,-0.7474143
-1168550928.0,7.574939e-07,0.9220282,1.074155,-0.7479741
-1168550457.0,7.403163e-07,0.9215376,1.113569,-0.7515175
-1168550053.0,6.929351e-07,0.9143048,1.240927,-0.754209
-1168549650.0,6.535996e-07,0.909663,1.223206,-0.7613826
-1168549248.0,6.718901e-07,0.9081268,1.443118,-0.7549834
-1168548846.0,6.483637e-07,0.9078094,-1.56616,-0.7462686
-1168548378.0,6.459333e-07,0.909895,-1.503396,-0.7363753
-1168547978.0,6.480828e-07,0.9137254,1.564249,-0.7400793
-1168547576.0,6.224601e-07,0.9092516,1.561353,-0.7397114
-1168547175.0,5.651952e-07,0.9011174,-1.555547,-0.7480067
-1168546840.0,2.984361e-07,1.19074,0.2768028,-0.3583138
-1168546269.0,5.887951e-07,0.9027762,1.463526,-0.7400953
-1168545863.0,5.704661e-07,0.900602,1.476193,-0.7345006
-1168545459.0,5.863643e-07,0.9044418,1.543951,-0.7248709
-1168545057.0,5.952255e-07,0.8995522,1.55112,-0.7151542
-1168544586.0,6.137937e-07,0.8920002,-1.549492,-0.7127419
-1168544184.0,6.136301e-07,0.8890964,-1.483847,-0.7011441
-1168543780.0,6.153759e-07,0.8906848,-1.40964,-0.6977397
-1168543373.0,6.156635e-07,0.8872614,-1.441292,-0.7058144
-1168542833.0,6.349756e-07,0.8837464,-1.430213,-0.699138
-1168542428.0,6.549568e-07,0.8783752,-1.402609,-0.68981
-1168542024.0,7.058903e-07,0.8718954,-1.33545,-0.6679712
-1168541620.0,6.885495e-07,0.8627168,-1.346257,-0.6342356
-1168541214.0,7.629927e-07,0.8693124,-1.304118,-0.6160413
-1168540876.0,8.109355e-07,0.8531256,-1.293067,-0.5831667
-1168540304.0,1.102439e-06,0.9093882,-1.24267,-0.5461389
-1168539898.0,1.336827e-06,0.9303026,-1.220521,-0.5391113
-1168539493.0,1.583262e-06,0.9419136,-1.210975,-0.5353933
-1168539155.0,1.822703e-06,0.9499676,-1.207053,-0.5351239
-1168538649.0,1.762e-06,0.97703,-1.205973,-0.5399515
-1168538245.0,2.21764e-06,0.9687986,-1.220848,-0.5442342
-1168537839.0,2.14755e-06,0.969388,-1.234134,-0.552532
-1168537366.0,1.882441e-06,0.9652426,-1.243092,-0.557926
